,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,13.829,6.74
std,31.230611747292272,1.367885635245546
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,7.25
max,309.0,11.0
no_min_moves,678.0,72.0
