,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,13.474,6.43
std,29.250793714580347,0.9873441572463397
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,342.0,10.0
no_min_moves,677.0,82.0
