,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.747,6.43
std,23.708840125575524,0.912926253009707
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,266.0,10.0
no_min_moves,668.0,80.0
