,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.596,6.33
std,24.062206336364373,0.9217352980091191
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,354.0,12.0
no_min_moves,690.0,85.0
