,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,20.846,6.36
std,39.87407962857859,0.8105366721929964
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,320.0,9.0
no_min_moves,653.0,83.0
