,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,17.026,6.39
std,44.74334912913081,0.9308950835436057
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,405.0,12.0
no_min_moves,683.0,82.0
