,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.486,6.43
std,28.420265929711416,1.0848357879737776
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,372.0,12.0
no_min_moves,687.0,82.0
