,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,21.179,6.36
std,41.556225512898536,0.8105366721929964
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,305.0,10.0
no_min_moves,654.0,82.0
