,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,13.111,6.37
std,27.085832483446424,0.8487066809581683
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,313.0,10.0
no_min_moves,681.0,82.0
