,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,14.467,6.4
std,30.770826358009217,0.9534625892455924
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,236.0,11.0
no_min_moves,658.0,82.0
