,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,15.856,6.39
std,35.79830698207365,0.962897563176747
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,275.0,11.0
no_min_moves,667.0,83.0
