,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,30.169,7.51
std,47.80635822656739,1.0963207522979723
min,7.0,7.0
25%,7.0,7.0
50%,8.0,7.0
75%,25.0,7.0
max,437.0,11.0
no_min_moves,0.0,0.0
