,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.48,5.33
std,21.58642104596252,0.7920692756152944
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,500.0,9.0
no_min_moves,702.0,84.0
