,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.109,5.18
std,23.63094455455686,0.5752469825293228
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.25,5.0
max,399.0,8.0
no_min_moves,707.0,90.0
