,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.812,5.23
std,22.22117090606245,0.6644660649838723
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,482.0,9.0
no_min_moves,702.0,87.0
