,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.629,5.35
std,17.477036528136164,0.7961396760860395
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,249.0,9.0
no_min_moves,698.0,81.0
