,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.718,5.21
std,13.448544134564877,0.5910955416799719
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,193.0,8.0
no_min_moves,729.0,87.0
