,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.947,5.39
std,14.108552095882915,0.8977525248973662
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,250.0,10.0
no_min_moves,700.0,80.0
