,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.303,5.35
std,11.413564756922373,0.7961396760860395
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,222.0,9.0
no_min_moves,689.0,81.0
