,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.668,5.26
std,14.10882117098501,0.6608840115842392
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,202.0,8.0
no_min_moves,704.0,85.0
