,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.753,5.22
std,33.938647922727014,0.6289320754704404
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,423.0,9.0
no_min_moves,701.0,86.0
