,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.365,5.43
std,24.071127813091643,1.0274514906585934
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,340.0,12.0
no_min_moves,719.0,79.0
