,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.839,5.31
std,22.14392540703731,0.7874649262672022
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,315.0,9.0
no_min_moves,692.0,85.0
