,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.371,5.39
std,18.204800844111805,0.8864296789692773
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,334.0,9.0
no_min_moves,743.0,81.0
