,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.543,4.12
std,12.804612805903547,0.47736651315188405
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,270.0,6.0
no_min_moves,738.0,94.0
