,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.018,4.23
std,17.48706589092274,0.7501514998500455
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,6.0,4.0
max,182.0,8.0
no_min_moves,722.0,90.0
