,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.832,4.3
std,14.314771695304424,0.7849596270902194
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.25,4.0
max,220.0,7.0
no_min_moves,750.0,86.0
