,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.453,4.75
std,11.565359853828525,2.2890825651118374
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,184.0,24.0
no_min_moves,745.0,76.0
