,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.432,4.31
std,18.02243557858327,0.7343656645656368
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,303.0,7.0
no_min_moves,740.0,84.0
