,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.368,4.21
std,9.782447151519515,0.6860073327640606
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.25,4.0
max,144.0,8.0
no_min_moves,722.0,90.0
