,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.853,4.25
std,19.673444930551323,0.8453676505795953
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,269.0,10.0
no_min_moves,740.0,90.0
