,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.125,4.21
std,16.1946794547667,0.7005769628014333
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,282.0,8.0
no_min_moves,754.0,91.0
