,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.376,4.22
std,15.918732048439978,0.6753973764841082
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,230.0,7.0
no_min_moves,735.0,90.0
