,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.27,4.36
std,16.86070530503939,0.9158536339327801
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,6.0,4.0
max,301.0,10.0
no_min_moves,714.0,83.0
