,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.704,4.45
std,12.35374433113293,1.0480862791225007
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,185.0,10.0
no_min_moves,744.0,81.0
