,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.959,4.29
std,17.276509971542193,0.7560530150830439
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,368.0,7.0
no_min_moves,737.0,86.0
