,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.965,4.45
std,13.732164699978927,1.0286305498481019
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,254.0,10.0
no_min_moves,738.0,81.0
