,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.372,4.19
std,18.664457612745622,0.6145541210314739
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,250.0,7.0
no_min_moves,754.0,91.0
