,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.401,5.23
std,17.3814934719464,0.6333333333333334
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,202.0,8.0
no_min_moves,685.0,87.0
