,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.268,5.84
std,22.50356830786146,2.3125481157975476
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,335.0,20.0
no_min_moves,683.0,79.0
