,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.768,5.51
std,17.957802166709005,3.236455849327543
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,402.0,37.0
no_min_moves,682.0,89.0
