,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.961,6.69
std,19.92235878051039,3.9046592215408036
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,7.0
max,387.0,29.0
no_min_moves,662.0,62.0
