,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.771,5.33
std,11.409940654786324,0.7661394761854377
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,144.0,9.0
no_min_moves,694.0,82.0
