,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.43,5.95
std,26.075563944717185,2.311040694342939
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.25
max,360.0,17.0
no_min_moves,655.0,75.0
