,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.805,5.28
std,16.775231246793094,0.6828342597311784
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,235.0,8.0
no_min_moves,695.0,84.0
