,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.888,5.25
std,23.117436533315534,0.6871842709362768
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,322.0,8.0
no_min_moves,682.0,88.0
