,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.91,5.17
std,25.08316297967752,0.5328596381218923
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,298.0,7.0
no_min_moves,668.0,90.0
