,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.574,6.16
std,38.43787187129373,2.325614939856736
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,7.0
max,500.0,20.0
no_min_moves,667.0,64.0
