,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.65,5.31
std,14.484104711347861,0.7204796382208932
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,291.0,7.0
no_min_moves,702.0,84.0
