,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.059,5.97
std,18.155857296039592,2.0717191416840754
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,6.25
max,265.0,19.0
no_min_moves,655.0,68.0
