,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.513,6.57
std,34.26411914613975,3.300612125657967
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,7.0
max,447.0,20.0
no_min_moves,652.0,67.0
