,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.158,4.42
std,10.705215440972577,0.9447355463436593
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,188.0,8.0
no_min_moves,755.0,81.0
