,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.785,4.35
std,22.264286951831032,1.0480862791225007
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,363.0,12.0
no_min_moves,758.0,86.0
