,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.925,4.27
std,15.07158012709774,0.6644660649838722
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,287.0,6.0
no_min_moves,756.0,85.0
