,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.262,4.29
std,17.578292077228443,0.9133687230480493
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,266.0,10.0
no_min_moves,749.0,89.0
