,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.915,4.42
std,17.09977126096069,0.8896713727636467
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,200.0,8.0
no_min_moves,746.0,80.0
