,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.568,4.3
std,19.14057830207169,0.8102873913406629
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,325.0,8.0
no_min_moves,760.0,86.0
