,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.735,4.41
std,15.512298553290108,0.8656754238130705
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,281.0,8.0
no_min_moves,767.0,80.0
