,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.806,6.22
std,18.981007419066106,0.7046741492105812
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,420.0,10.0
no_min_moves,662.0,90.0
