,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.433,6.25
std,22.81569782117275,0.8087276451565163
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,375.0,12.0
no_min_moves,702.0,88.0
