,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.829,6.32
std,18.850652670560404,0.8862587350511958
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,312.0,12.0
no_min_moves,704.0,85.0
