,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.833,6.35
std,26.238246064791685,0.9574271077563381
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,500.0,12.0
no_min_moves,652.0,86.0
