,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.223,6.46
std,16.79217818653221,0.8810003496943781
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,230.0,10.0
no_min_moves,675.0,76.0
