,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.211,6.38
std,31.70049527058529,0.992700632343178
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,500.0,12.0
no_min_moves,690.0,84.0
